@relation 'StackOverflow: -C -15'
@attribute title string
@attribute java {0,1}
@attribute android {0,1}
@attribute javascript {0,1}
@attribute multithreading {0,1}
@attribute mysql {0,1}
@attribute swing {0,1}
@attribute excepton {0,1}
@attribute eclipse {0,1}
@attribute python {0,1}
@attribute django {0,1}
@attribute dictionary {0,1}
@attribute matplotlib {0,1}
@attribute numpy {0,1}
@attribute scala {0,1}
@attribute functional-programming {0,1}
@data
'Javascript review/refactoring tools',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'Hidden fields though inheritance',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Exporting Images with JAR in Eclipse (Java)',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How can I return javascript from a Ruby on Rails helper method',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Run 4 mysql queries at once in JDBC',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How i can read a file using multithreading',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'Why wont IE recognize javascript code returned in AJAX call',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Sent mail date regular expression',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Max length for html text areas',1,1,1,0,0,0,0,0,0,1,0,0,0,0,0

'How to make a super in javascript function',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Can you call a servlet with a link',1,0,0,1,0,0,0,0,0,0,0,0,0,0,0

'Font-Color change in an infinite loop',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Image gets slightly erased on SWT/Windows',1,1,0,0,0,0,0,0,0,0,0,0,0,1,0

'Is Firebug always correct at how it lists downloads with the Net tab',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to nest Spring JMS MessageConverters',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do I stop EL expressions from being evaluated in non-rendered JSF components',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'java.lang.IllegalStateException: Cannot forward after response has been committed',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'HTML video player solution',1,1,1,0,1,0,0,0,0,0,0,0,0,0,0

'Making a JOptionPane with 4 options',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do I get maven managed dependencies copied into warweb-inflib so I can run my GWT 2.0 app in debug mode within Eclipse',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Best way to show blob data from sqllite in webview (android)',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Why does google.load cause my page to go blank',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Spring ScheduledTask - start/stop support',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Get the value of a twitter bootstrap radio button. JQuery',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Applying iScroll on ColorBox Popup',1,1,1,0,1,0,0,0,1,0,0,0,0,0,0

'java enterprise project',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Can I get the list of friends who like my feed',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Reuse of javascript code with asp.net',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'adding multiple data to Object array at run time',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'GWT - Oracle JDBC Connection problems',1,0,0,0,1,0,0,0,1,0,0,0,0,0,0

'How to count Matching values in Array of Javascript',1,1,1,0,1,0,0,0,0,0,0,0,0,0,0

'How to write a Greasemonkey script to handle __doPostBack()',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Shared cache between Tomcat web apps',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'upload a file to localhost using http post',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Add Criterions and Orders to HQL',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Open iframe page in parent frame (javascript)',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Running dynamic javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'java UDP file transfer for multi client cant bind same address',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Spring aop transaction not committing the transaction',1,0,0,0,1,0,0,0,1,0,0,0,0,0,0

'Convert a double to a String in Java and vice versa without losing accuracy',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to position a div in the absolute center of a page',1,0,1,1,0,0,0,0,0,0,0,0,0,0,0

'Convert long string to integer without parseLong or parseInt',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'jquery select text',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to embed revision information using mercurial and maven (and svn)',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Why do I keep getting a NullPointerException in the Java BasicTableUI$Handler.setValueIsAdjusting',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'View GWT HTML source',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java: I get a class cast exception error pointing to class I didnt even import',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to simulate different location while testing in localhost',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Adding blank rows to a 2d array in Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to disable/readonly form while processing/submiting',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'JavaScript: Get first and only property name of object',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How do I make a function that performs an AJAX call',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'State Machine Framework for JBoss/Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Comparing strings in java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to use Spring MVC and Spring JdbcTemplate RowCallbackHandler and stream results',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Execute external process from java. Got the output after the process terminated but need it before termination',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to clean input on paste A tiny WYSIWYG editor',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'add a property of object to combo box',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Arrange .xhtml files in separate folder in war - JSF2',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Create criteria using Criteria Builder to query fields of concrete child class of abstract parent class',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'W3C geolocation API not working on Safari Windows',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'How to attach sources for JSP debugging with eclipse',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Techniques for causing consistent GC Churn',1,1,0,1,0,0,0,0,1,0,0,0,0,0,0

'How to navigate a website using AJAX',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Which is the best EJB container for learning EJB',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0

'Log4j configuration to print to console and file',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Why does deploying webapp to WebSphere with Run server with resources within workspace throw exception',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'Function execution order',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Html/CSS/JavaScript Removing image preview onmousehold',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Is there a way to set every other line in a java text area to a different color',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Resize an Array while keeping current elements in Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Is it possible to find an instance of an object without it being passed to the method',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'JTable Headlines between rows',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Audio editing through C++/Java',1,1,0,0,0,0,0,0,1,0,0,0,0,0,1

'Do I have any control over the log format of java logs that show up in jsvc stderr output',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'GWT and Third Party Cross Domain JavaScript',1,0,1,0,1,0,0,0,1,0,0,0,0,0,0

'Need to close dialog on opening of any other dialog on click of flot bar chart',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'javascript properties .net properties',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'persistence oracle thin ORA-12505 TNS listener does not currently know of SID',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'$(*) with exception',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript gracefully degrade a whole div',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Integrating Wicket and Enunciate',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'What is the point of the prototype method',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'Java program only works with Breakpoints in Netbeans',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'CRC-16 with 0xA001 polynomial',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to sort Set by not unique data',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'how to check users leave a page',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Would you suggest any other books than these two for a new Android developer',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'how to set the selected option of a select element without triggering a change event',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to make Java not call a external lib',1,0,0,1,0,0,0,0,0,0,0,0,0,0,0

'JSF Bean Validation Constraints dont have any effect',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Bytes Read from PDF are skipped',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'carousel in an item of gridview metro 8 app',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'Convert Javascript Date Object to JSON date',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'GetElementById Javascript cant acess a value',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'JS unit testing: run tests on file changes (like nodemon)',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'overlapping labels in flot pie chart',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Passing pointers between C and Java through JNI',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'The best way of checking for -moz-border-radius support',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Loop Delay Timeout Issue',1,0,1,0,1,0,0,0,1,0,0,0,0,0,0

'Save property to variable and append it to DOM element',1,1,1,0,1,0,0,0,0,0,0,0,0,0,0

'ClassNotFoundException when connecting to MS SQLServer using JDBC',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Are there any good javascript currency or decimal classes',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'Multiplayer Networked Anagram game',1,1,0,0,0,0,0,0,0,0,1,0,0,0,0

'remove everything after a certain character',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Parsing xml with unbound prefixes',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Method to find string in text file then add in string to text file if string is not found else reject entry',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'String[] in a textview',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to get Acces to make a SNMP set query ((No access) exception )',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Take a screenshot of a web page in Java',1,1,0,0,0,0,0,0,0,1,0,0,0,0,0

'Filtering out integers (indexes) from Arraylist',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript: Why does this benchmark show array.shift() to be so much faster than array[i] at reading off values from an array',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'What is StackOverflowError in Java  When it occurs',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to combine two 6 bit binary values to a 12bit binary value and convert to int',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Can an object know from which object its method is called',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java: Why does an ArrayList with a referred generic type not count as the cast when calling .readObject()',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'JavaScript CSS Swapping Function Call',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Can you create a jQuery UI widget without using a selector',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Maven release plugin and globally defined dependency versions',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to get json return from servlet in javascript function in jsp',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'Accessing dynamic JavaScript content from onclick',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'node.js/V8 replace .NET or Java',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'javac.exe AST programmatic access example',1,0,0,0,1,0,0,0,1,0,0,0,0,0,0

'Deploying OSGI bundles through Maven',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Is it possible to create my own event listener list in Java containing multiple listener types',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Anythingslider rounded corners issue',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Is there another way of setting the array values in javascript',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'run method in Thread class',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Link to local contents',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Java: Change an vars value (String) according to the value of an regex',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Calling the contents of public static void main in another class',1,1,0,0,0,0,0,0,0,1,0,0,0,0,0

'NullPointerException in StartService',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Upload a FIle to PHP Script with Android',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'how to override this hashCode method',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Deep JSON Serialization of JPA Entities',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'appending and removing content with jquery',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Printing a list using reflection',1,0,0,0,0,0,0,1,0,0,0,0,0,0,0

'How to solve this double ajax calls issue',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'how to generate a random timestamp in java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do I store local javascript results from an ajax call to be shown later',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Wrap deflated data in gzip format',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Can I have Springs @Component on enum',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to Continue bulk inserts when exception occurs',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to draw lines (like google map) in regular HTML CSS',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to disable html button using JavaScript',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How do I get the login creditials passed to the JAX-WS service client with its associated policy sets and bindings in Rational/WebSphere tooling',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do I include a dependencys test jar into a Maven projects deployment',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'ExtenderControlProperty two-way binding',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Creating (boxed) primitive instance when the class is known',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How can I turn a string into a Location object',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Check if scrollbars are present with Javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Flash backup image',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Multiple div creation / destruction bug with jQuery',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to Marshall using JAXB (or XStream) to update an XML file without writing the whole file',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Website javascript not running on iphone (safari)',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'How to check files in jUnit',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How can I get multiple Javascript setInterval functions to play nicely together on the same page',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to improve java project performance',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'need help on getting a value from {k1:v1 k2:v2}',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'required country combobox',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'how do you prevent page scroll in textarea on mobile safari',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'Strange and different behaviour across netbeans eclipse and compiler',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'What does mean @ in server.xml in tomcat',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Problem with db4o (java) when running a query',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'changeLogSync with maven',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'how would you translate the following ternary operator to regular if statements',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'sending multiple byte array over the socket',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'JTable - Getting a cell into Edit mode on pressing Tab',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Do the Builder Pattern apply this requirement',1,1,0,0,0,0,0,1,0,0,0,0,0,0,0

'Event over a margin',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'An getting this error when i run my project',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Enabling XSS from files hosted on local filesystem',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Can jqplot show different series legends in different locations',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'Trying to debug javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Canvas data to image',1,1,1,0,0,0,0,0,1,1,0,0,0,1,0

'How can I use TinyMCE components with SSL',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Google Maps V3 custom controls problem',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Uncaught TypeError: Object #<Object> has no method connect',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Clickable United States map',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'CSS or jQuery Selector for span within span',1,1,1,0,0,0,0,0,0,1,0,0,0,0,0

'how to share a variable between two threads',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'how to clear data of a webview everytime the application launches',1,1,0,0,1,0,0,0,1,0,0,0,0,0,0

'Translating VJET type annotations into Closure type annotations',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Doing DOM Node-to-String transformation but with namespace issues',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Whats the proper background process behaviour for a non-GUI Java app',1,1,0,0,0,0,0,0,1,1,0,0,0,0,0

'Deferring a Google Maps API callback',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Retrieve username/password from browser using javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Tile map producing wierd layouts',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Would it be a security flaw to pass a URL from javascript to ActiveX',1,1,1,0,0,0,0,0,0,1,0,0,0,0,0

'How to change single char from string in JavaScript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Parsing Binary Data from HttpServletRequest',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Java Null Pointer Exception - Stack Trace Null',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Regex for phone numbers with * in it',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Underscorejs and gettext name conflict',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Cant trigger hover event with jquery',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'java swing form hang',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'newline char in the java .properties file value',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How m2eclipse create a new domain by maven-glassfish-plugin',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Replace a set of html br elements with another in jQuery -- parsing HTML with jQuery',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'iText set cells height',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Any way to apply onclick events to a large list of li dynamically',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Intermittent Unknown authorization header when provisioning users',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java SSL connect add server cert to keystore programatically',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Too much native call does not affect the speed',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to catch a CTRL + mouseWheel event with InputMap',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Copy textbox from one frame to another frame',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'GM_xmlhttpRequest in chrome',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'System.exit(1) exists with return code 0',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Nesting razor C# in JavaScript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'escape an iframe based on whether the users mouse is over the iframe window',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Given a DIV w contenteditable how to find the cursor position to extract a substring',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Accessing variables from javascript in modal (noob)',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'javascript: lat/lon lat1/lon1 bearing distance to xy screen coordinates',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Uploading canvas image data to the server',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Java Garbage Collection - How to find what method was running when it was called',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'MVC3 file input post',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to make a Entity move towards a x and y',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Change document before a function ends',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'From where to start coding a software',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'How to search a name from a list of 10million random names in JAVA',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Filter address url',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'org.apache.struts.action does not exist',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do I edit Liferays HTML code',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to detect mobile device and get user agent info send and save that information to database on server only once',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'With Backbone.js how to Bind to an arrays changes w/o needing to manually trigger',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Why do most of my jquery functions stop working after prepending a message to an existing list of messages',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'JavaScript: Print HTML Form Values onChange',1,0,1,0,0,0,0,0,0,1,0,0,0,0,0

'Jquery .ajax does not work after changing url of the aspx page holding webmethod',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Validate jQuery with direct input',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How can I ensure that the contents of a JTabbedPane received a ComponentEvent (componentHidden) when the JTabbedPane is no longer visible',1,0,0,0,1,0,0,0,1,0,0,0,0,0,0

'Using Dojo 1.8 with NodeJS and Express',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Is there a way to display the content of a http link in a feed',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Take an XML file and an XSL file and make an HTML string out of them',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Utilizing Comparable for 2 Sort Criteria when Sorting an Array of Objects',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'How to delete another item(not the one you are holding) while Iterating the HashMap',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do I set maximum margin-top in jquery animation',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Disable Gallery View',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java: Popup not always visible',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Bogus cast from Class generates error while (bogus) cast from Interface does not',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Modify javascript to get TWO query strings',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How can I combine Google Maps and an Infobox based on a Backbone View',1,1,1,0,1,0,0,0,0,0,0,0,0,0,0

'Script says Undefined',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to integrate Phonegap Camera with AngularJS',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'javascript image problem',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'timeout added to start test in qunit goes towards the runtime',1,1,1,0,1,0,0,0,0,0,0,0,0,0,0

'Add javascript pixel values',1,0,1,0,0,0,0,0,0,0,0,0,0,1,0

'how to call post request with jqgrid',1,0,1,0,1,0,0,1,0,0,0,0,0,0,0

'Error Jama with matrices that have the number of rows minor of the number of columns',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'how to crop html page not image',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Eclipse Class File Editor Source Not Found Debugging Frustration',1,0,0,0,0,0,0,0,1,0,0,0,0,1,0

'Eclipse Lost .ini file',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Fancybox jquery multiple popup boxes',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Having problems using the FaceBook Javascript SDK cannot access UI',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'ASP MVC css/js bundles: length & name of bundle parameter v=1234567890',1,1,1,0,1,0,0,0,1,0,0,0,0,0,0

'Z-index of Marker higher than that of Infobox',1,0,1,0,0,0,0,0,0,1,0,0,0,0,0

'Communications links failure',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Generating methods with generic types with Asm bytecode generator (ClassWriter)',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
